,TIME,ADM_NM,TOTAL,population,GENDER,AGE
631,1,공덕동,38178.018,680.422,M,10
632,1,도화동,14520.46,221.043,M,10
633,1,용강동,24370.976,574.056,M,10
634,1,대흥동,18327.895,211.008,M,10
635,1,염리동,19309.54,468.329,M,10
636,1,신수동,16910.048,304.64,M,10
637,1,서강동,27373.06,410.232,M,10
638,1,서교동,49121.86,181.874,M,10
639,1,합정동,15519.502,99.267,M,10
640,1,망원1동,21621.23,259.717,M,10
641,1,망원2동,17036.878,277.971,M,10
642,1,연남동,17212.838,161.985,M,10
643,1,성산1동,20719.733,328.323,M,10
644,1,성산2동,35943.251,649.287,M,10
645,1,상암동,37282.087,993.888,M,10
646,1,목1동,29663.039,1397.098,M,10
647,1,목2동,25829.489,522.403,M,10
648,1,목3동,18631.474,345.356,M,10
649,1,목4동,19727.779,568.283,M,10
650,1,목5동,42420.121,2212.111,M,10
651,1,신월1동,16108.911,290.562,M,10
652,1,신월2동,12044.17,287.113,M,10
653,1,신월3동,13135.719,214.605,M,10
654,1,신월4동,13869.781,379.582,M,10
655,1,신월5동,11172.283,246.25,M,10
656,1,신월6동,3253.906,58.251,M,10
657,1,신월7동,15022.366,306.535,M,10
658,1,신정1동,14868.721,604.988,M,10
659,1,신정2동,15816.171,684.782,M,10
660,1,신정3동,44281.19,1092.852,M,10
661,1,신정4동,37662.321,740.53,M,10
662,1,신정6동,20144.415,765.962,M,10
663,1,신정7동,22216.975,815.174,M,10
664,1,염창동,32599.605,969.755,M,10
665,1,등촌1동,23862.599,268.425,M,10
666,1,등촌2동,18040.867,345.506,M,10
667,1,등촌3동,37430.565,636.818,M,10
668,1,화곡1동,49493.118,544.026,M,10
669,1,화곡2동,14781.364,281.251,M,10
670,1,화곡3동,19032.75,358.884,M,10
671,1,화곡4동,17598.633,375.11,M,10
672,1,화곡본동,32533.145,603.198,M,10
673,1,화곡6동,22791.133,256.615,M,10
674,1,화곡8동,41208.999,1083.404,M,10
675,1,가양1동,31120.529,401.158,M,10
676,1,가양2동,13569.049,122.475,M,10
677,1,가양3동,12060.006,80.125,M,10
678,1,발산1동,33807.257,907.365,M,10
679,1,우장산동,30751.731,785.917,M,10
680,1,공항동,32389.566,699.033,M,10
681,1,방화1동,34878.863,808.364,M,10
682,1,방화2동,23358.045,254.239,M,10
683,1,방화3동,14865.294,260.798,M,10
684,1,신도림동,31526.295,742.013,M,10
685,1,구로1동,17990.728,437.715,M,10
686,1,구로2동,31071.675,407.412,M,10
687,1,구로3동,27110.315,282.324,M,10
688,1,구로4동,18895.041,193.174,M,10
689,1,구로5동,29598.275,365.707,M,10
690,1,가리봉동,10146.804,39.492,M,10
691,1,고척1동,23447.021,353.819,M,10
692,1,고척2동,18839.451,425.883,M,10
693,1,개봉1동,30009.835,479.616,M,10
694,1,개봉2동,25670.761,344.776,M,10
695,1,개봉3동,20248.822,377.37,M,10
696,1,오류1동,20850.54,240.155,M,10
697,1,오류2동,53973.498,1449.023,M,10
698,1,수궁동,21466.924,393.981,M,10
699,1,가산동,38974.538,198.71,M,10
700,1,독산1동,41336.608,508.064,M,10
701,1,독산2동,14635.926,210.652,M,10
702,1,독산3동,16594.636,216.312,M,10
703,1,독산4동,12862.103,147.498,M,10
704,1,시흥1동,26611.627,439.024,M,10
705,1,시흥2동,16355.781,408.631,M,10
706,1,시흥3동,8700.698,153.372,M,10
707,1,시흥4동,11961.242,262.638,M,10
708,1,시흥5동,11711.64,191.399,M,10
709,1,영등포본동,19221.157,204.377,M,10
710,1,영등포동,34848.413,282.608,M,10
711,1,여의동,50630.5,862.652,M,10
712,1,당산1동,22695.721,257.523,M,10
713,1,당산2동,41649.998,588.309,M,10
714,1,도림동,17664.058,193.35,M,10
715,1,문래동,31067.358,651.886,M,10
716,1,양평1동,19247.153,266.395,M,10
717,1,양평2동,22313.133,315.408,M,10
718,1,신길1동,19753.632,225.297,M,10
719,1,신길3동,15347.348,251.558,M,10
720,1,신길4동,7539.982,108.089,M,10
721,1,신길5동,9563.073,198.499,M,10
722,1,신길6동,23752.507,416.159,M,10
723,1,신길7동,16989.414,352.677,M,10
724,1,대림1동,14311.519,168.433,M,10
725,1,대림2동,17726.228,153.534,M,10
726,1,대림3동,23718.997,222.234,M,10
727,1,노량진1동,33067.363,339.503,M,10
728,1,노량진2동,13984.748,111.629,M,10
729,1,상도1동,51054.349,701.948,M,10
730,1,상도2동,20273.373,347.439,M,10
731,1,상도3동,19591.797,297.833,M,10
732,1,상도4동,25238.977,351.802,M,10
733,1,흑석동,31468.198,590.678,M,10
734,1,사당1동,23326.149,218.465,M,10
735,1,사당2동,31609.283,558.369,M,10
736,1,사당3동,21284.335,399.88,M,10
737,1,사당4동,15309.287,178.213,M,10
738,1,사당5동,12262.259,211.264,M,10
739,1,대방동,42443.237,894.611,M,10
740,1,신대방1동,22129.799,391.803,M,10
741,1,신대방2동,21937.822,368.258,M,10
742,1,보라매동,17307.967,168.065,M,10
743,1,청림동,14180.006,217.414,M,10
744,1,성현동,23949.147,566.737,M,10
745,1,행운동,26532.672,293.071,M,10
746,1,낙성대동,24633.239,198.774,M,10
747,1,청룡동,43853.748,310.154,M,10
748,1,은천동,29854.899,512.195,M,10
749,1,중앙동,14994.632,92.806,M,10
750,1,인헌동,27010.485,243.302,M,10
751,1,남현동,22263.218,239.68,M,10
752,1,서원동,23351.842,106.204,M,10
753,1,신원동,18177.009,168.755,M,10
754,1,서림동,20705.189,217.641,M,10
755,1,신사동,23192.364,199.376,M,10
756,1,신림동,28383.559,75.864,M,10
757,1,난향동,12185.985,325.312,M,10
758,1,조원동,28678.017,203.93,M,10
759,1,대학동,28909.289,172.644,M,10
760,1,삼성동,21145.344,226.798,M,10
761,1,미성동,22846.689,364.451,M,10
762,1,난곡동,19240.013,256.881,M,10
763,1,서초1동,25064.899,512.927,M,10
764,1,서초2동,30591.235,627.677,M,10
765,1,서초3동,43079.77,789.733,M,10
766,1,서초4동,32743.486,1173.168,M,10
767,1,잠원동,27915.854,766.916,M,10
768,1,반포본동,3257.932,139.526,M,10
769,1,반포1동,29076.443,737.519,M,10
770,1,반포2동,24399.933,986.984,M,10
771,1,반포3동,23282.614,945.434,M,10
772,1,반포4동,31955.522,1122.123,M,10
773,1,방배본동,18292.065,523.833,M,10
774,1,방배1동,16519.293,385.235,M,10
775,1,방배2동,15157.334,219.387,M,10
776,1,방배3동,24573.028,497.673,M,10
777,1,방배4동,24628.512,555.045,M,10
778,1,양재1동,45228.974,1173.709,M,10
779,1,양재2동,26332.141,367.328,M,10
780,1,내곡동,21622.819,506.434,M,10
781,1,신사동,21816.669,479.729,M,10
782,1,논현1동,31207.334,188.453,M,10
783,1,논현2동,34277.925,520.191,M,10
784,1,압구정동,28879.394,615.522,M,10
785,1,청담동,28769.671,525.798,M,10
786,1,삼성1동,16715.773,291.031,M,10
787,1,삼성2동,33842.769,947.755,M,10
788,1,대치1동,24416.514,1568.724,M,10
789,1,대치2동,37535.748,2048.981,M,10
790,1,대치4동,27816.876,840.18,M,10
791,1,역삼1동,60361.461,269.345,M,10
792,1,역삼2동,47138.678,1623.09,M,10
793,1,도곡1동,39972.6,1165.918,M,10
794,1,도곡2동,27667.087,1032.447,M,10
795,1,개포1동,29449.862,1185.183,M,10
796,1,개포2동,34112.708,1225.529,M,10
797,1,개포4동,16815.395,337.906,M,10
798,1,세곡동,51925.618,1497.154,M,10
799,1,일원본동,24900.109,1130.571,M,10
800,1,일원1동,13477.668,206.989,M,10
801,1,개포3동,19500.346,658.781,M,10
802,1,수서동,18311.815,187.37,M,10
803,1,풍납1동,14869.404,268.875,M,10
804,1,풍납2동,28302.055,598.032,M,10
805,1,거여1동,12379.895,244.091,M,10
806,1,거여2동,19685.779,406.705,M,10
807,1,마천1동,11793.526,293.265,M,10
808,1,마천2동,14595.7,285.625,M,10
809,1,방이1동,15027.561,370.528,M,10
810,1,방이2동,33908.934,333.225,M,10
811,1,오륜동,15606.517,512.399,M,10
812,1,오금동,37402.993,842.155,M,10
813,1,송파1동,26488.375,310.23,M,10
814,1,송파2동,18317.598,474.061,M,10
815,1,석촌동,28638.003,398.425,M,10
816,1,삼전동,30690.335,485.573,M,10
817,1,가락본동,38820.23,607.797,M,10
818,1,가락1동,33287.711,727.11,M,10
819,1,가락2동,25797.103,587.403,M,10
820,1,문정1동,24489.583,410.565,M,10
821,1,문정2동,29539.18,276.102,M,10
822,1,장지동,31933.96,732.925,M,10
823,1,위례동,49963.494,1653.954,M,10
824,1,잠실본동,34784.444,542.382,M,10
825,1,잠실2동,34697.035,1561.054,M,10
826,1,잠실3동,36825.566,988.431,M,10
827,1,잠실4동,24614.836,703.76,M,10
828,1,잠실6동,21558.083,478.55,M,10
829,1,잠실7동,9993.743,176.575,M,10
830,1,강일동,52432.977,1685.707,M,10
831,1,상일동,44705.16,1725.718,M,10
832,1,명일1동,24769.559,703.388,M,10
833,1,명일2동,14338.163,560.857,M,10
834,1,고덕1동,27405.901,1471.66,M,10
835,1,고덕2동,21503.287,789.372,M,10
836,1,암사1동,32473.439,638.952,M,10
837,1,암사2동,14981.458,244.632,M,10
838,1,암사3동,13393.752,385.674,M,10
839,1,천호1동,36493.812,608.205,M,10
840,1,천호2동,43661.518,665.432,M,10
841,1,천호3동,29952.45,359.34,M,10
842,1,성내1동,22884.138,448.708,M,10
843,1,성내2동,25597.461,370.929,M,10
844,1,성내3동,29097.642,474.173,M,10
845,1,길동,62635.079,895.0,M,10
846,1,둔촌1동,33042.32,1123.609,M,10
847,1,둔촌2동,26329.6,617.769,M,10
848,2,청운효자동,14042.286,316.281,M,10
849,2,사직동,10923.673,103.803,M,10
850,2,삼청동,3904.727,55.617,M,10
851,2,부암동,12059.262,286.771,M,10
852,2,평창동,19545.323,472.922,M,10
853,2,무악동,6322.409,104.068,M,10
854,2,교남동,7830.512,124.979,M,10
855,2,가회동,3516.776,41.279,M,10
856,2,종로1·2·3·4가동,24316.411,134.185,M,10
857,2,종로5·6가동,7588.488,31.816,M,10
858,2,이화동,16872.549,132.205,M,10
859,2,혜화동,28167.871,332.6,M,10
860,2,창신1동,7488.091,43.848,M,10
861,2,창신2동,8627.802,104.115,M,10
862,2,창신3동,6299.626,90.589,M,10
863,2,숭인1동,8234.996,103.775,M,10
864,2,숭인2동,10773.421,93.29,M,10
865,2,소공동,5910.632,44.538,M,10
866,2,회현동,7338.037,80.982,M,10
867,2,명동,9354.21,123.265,M,10
868,2,필동,7576.708,83.567,M,10
869,2,장충동,7782.218,48.059,M,10
870,2,광희동,14277.134,82.194,M,10
871,2,을지로동,6344.818,87.956,M,10
872,2,신당동,20694.65,73.143,M,10
873,2,다산동,14532.879,196.728,M,10
874,2,약수동,13664.687,149.075,M,10
875,2,청구동,11464.967,162.872,M,10
876,2,신당5동,6131.415,79.906,M,10
877,2,동화동,12519.782,210.666,M,10
878,2,황학동,14040.177,148.142,M,10
879,2,중림동,7198.949,59.174,M,10
880,2,후암동,14394.048,337.717,M,10
881,2,용산2가동,11478.044,133.054,M,10
882,2,남영동,7719.482,61.358,M,10
883,2,청파동,21422.413,226.046,M,10
884,2,원효로1동,18883.781,225.88,M,10
885,2,원효로2동,16123.637,291.383,M,10
886,2,효창동,9607.3,158.924,M,10
887,2,용문동,9292.626,146.179,M,10
888,2,한강로동,32478.063,372.766,M,10
889,2,이촌1동,24204.764,705.117,M,10
890,2,이촌2동,6960.863,85.325,M,10
891,2,이태원1동,11954.992,76.098,M,10
892,2,이태원2동,11323.856,116.901,M,10
893,2,한남동,19326.349,251.203,M,10
894,2,서빙고동,12692.185,362.014,M,10
895,2,보광동,7563.338,112.856,M,10
896,2,왕십리2동,16815.991,235.492,M,10
897,2,왕십리도선동,30615.695,429.467,M,10
898,2,마장동,19905.517,239.009,M,10
899,2,사근동,20525.956,125.797,M,10
900,2,행당1동,23811.495,441.296,M,10
901,2,행당2동,21920.225,391.713,M,10
902,2,응봉동,12763.701,235.0,M,10
903,2,금호1가동,14140.54,346.841,M,10
904,2,금호2·3가동,22175.713,317.788,M,10
905,2,금호4가동,11026.586,177.582,M,10
906,2,옥수동,27075.513,496.642,M,10
907,2,성수1가1동,14128.717,198.499,M,10
908,2,성수1가2동,15232.727,208.405,M,10
909,2,성수2가1동,17458.259,208.071,M,10
910,2,성수2가3동,23168.09,243.837,M,10
911,2,송정동,10830.746,99.668,M,10
912,2,용답동,17151.004,161.852,M,10
913,2,화양동,37115.409,127.293,M,10
914,2,군자동,22999.627,234.802,M,10
915,2,중곡1동,15141.883,207.155,M,10
916,2,중곡2동,20419.44,297.839,M,10
917,2,중곡3동,15465.131,220.202,M,10
918,2,중곡4동,26453.844,377.368,M,10
919,2,능동,12317.674,147.344,M,10
920,2,광장동,35972.274,1484.446,M,10
921,2,자양1동,25669.232,360.095,M,10
922,2,자양2동,23951.124,438.522,M,10
923,2,자양3동,26266.358,487.181,M,10
924,2,자양4동,24522.995,217.062,M,10
925,2,구의1동,24542.755,326.297,M,10
926,2,구의2동,21147.904,407.571,M,10
927,2,구의3동,25061.894,549.716,M,10
928,2,용신동,37608.881,389.912,M,10
929,2,제기동,30106.332,321.675,M,10
930,2,전농1동,34254.68,576.101,M,10
931,2,전농2동,14846.44,310.413,M,10
932,2,답십리1동,26001.436,433.61,M,10
933,2,답십리2동,23162.252,438.998,M,10
934,2,장안1동,35451.6,545.722,M,10
935,2,장안2동,29159.165,697.128,M,10
936,2,청량리동,17558.009,187.078,M,10
937,2,회기동,17753.865,169.888,M,10
938,2,휘경1동,16472.661,125.837,M,10
939,2,휘경2동,20149.147,234.126,M,10
940,2,이문1동,29102.311,268.094,M,10
941,2,이문2동,14851.536,283.905,M,10
942,2,면목2동,21646.874,386.989,M,10
943,2,면목4동,16837.108,306.344,M,10
944,2,면목5동,12553.32,220.99,M,10
945,2,면목본동,30551.187,330.439,M,10
946,2,면목7동,17918.642,302.085,M,10
947,2,면목3·8동,19744.929,222.709,M,10
948,2,상봉1동,15770.073,322.97,M,10
949,2,상봉2동,23757.45,168.96,M,10
950,2,중화1동,18984.201,304.543,M,10
951,2,중화2동,25407.793,345.162,M,10
952,2,묵1동,27674.22,544.541,M,10
953,2,묵2동,19069.889,300.95,M,10
954,2,망우본동,41330.547,786.409,M,10
955,2,망우3동,12747.999,179.677,M,10
956,2,신내1동,35597.752,901.75,M,10
957,2,신내2동,16285.887,297.368,M,10
958,2,성북동,21359.987,371.24,M,10
959,2,삼선동,23865.758,358.963,M,10
960,2,동선동,22505.55,258.018,M,10
961,2,돈암1동,12206.02,226.753,M,10
962,2,돈암2동,17246.502,412.204,M,10
963,2,안암동,23039.238,146.823,M,10
964,2,보문동,17092.477,217.144,M,10
965,2,정릉1동,13748.986,341.73,M,10
966,2,정릉2동,21099.673,469.629,M,10
967,2,정릉3동,15619.28,147.936,M,10
968,2,정릉4동,20955.076,475.625,M,10
969,2,길음1동,40262.11,1437.431,M,10
970,2,길음2동,19354.139,530.552,M,10
971,2,종암동,42164.621,909.024,M,10
972,2,월곡1동,31831.031,920.259,M,10
973,2,월곡2동,21507.992,427.012,M,10
974,2,장위1동,22890.827,570.334,M,10
975,2,장위2동,14667.826,262.853,M,10
976,2,장위3동,10077.975,192.339,M,10
977,2,석관동,28594.277,457.358,M,10
978,2,삼양동,26185.736,537.871,M,10
979,2,미아동,21730.044,234.069,M,10
980,2,송중동,33318.353,578.35,M,10
981,2,송천동,22754.772,383.256,M,10
982,2,삼각산동,22652.966,769.653,M,10
983,2,번1동,17285.817,181.538,M,10
984,2,번2동,12055.297,205.823,M,10
985,2,번3동,15658.327,274.603,M,10
986,2,수유1동,17266.714,278.348,M,10
987,2,수유2동,17620.754,290.654,M,10
988,2,수유3동,24677.873,218.533,M,10
989,2,우이동,18637.286,325.351,M,10
990,2,인수동,29963.08,565.033,M,10
991,2,창1동,21168.465,408.445,M,10
992,2,창2동,37631.129,648.772,M,10
993,2,창3동,11471.757,237.616,M,10
994,2,창4동,28998.915,603.492,M,10
995,2,창5동,16118.991,248.751,M,10
996,2,도봉1동,17671.68,298.436,M,10
997,2,도봉2동,19256.296,334.538,M,10
998,2,쌍문1동,17241.485,320.449,M,10
999,2,쌍문2동,18317.339,283.26,M,10
1000,2,쌍문3동,16365.351,234.006,M,10
1001,2,쌍문4동,11974.438,340.902,M,10
1002,2,방학1동,21330.871,342.968,M,10
1003,2,방학2동,10945.472,209.402,M,10
1004,2,방학3동,25225.847,775.871,M,10
1005,2,월계1동,20120.751,332.204,M,10
1006,2,월계2동,21002.072,313.436,M,10
1007,2,월계3동,26054.554,534.817,M,10
1008,2,공릉1동,40571.903,570.196,M,10
1009,2,공릉2동,49524.167,1197.94,M,10
1010,2,하계1동,25884.075,587.295,M,10
1011,2,하계2동,16124.477,440.496,M,10
1012,2,중계본동,19113.94,864.507,M,10
1013,2,중계1동,28723.296,1459.432,M,10
1014,2,중계4동,15448.647,363.305,M,10
1015,2,중계2·3동,30001.588,594.771,M,10
1016,2,상계1동,36382.751,669.846,M,10
1017,2,상계2동,24598.073,522.376,M,10
1018,2,상계3·4동,23515.045,487.694,M,10
1019,2,상계5동,15764.25,268.987,M,10
1020,2,상계6·7동,43121.825,839.168,M,10
1021,2,상계8동,21728.292,484.532,M,10
1022,2,상계9동,18719.177,455.024,M,10
1023,2,상계10동,11410.041,193.885,M,10
1024,2,녹번동,34058.225,471.842,M,10
1025,2,불광1동,31431.494,584.071,M,10
1026,2,불광2동,22809.435,337.299,M,10
1027,2,갈현1동,16329.748,272.577,M,10
1028,2,갈현2동,22335.632,386.946,M,10
1029,2,구산동,30247.012,585.916,M,10
1030,2,대조동,59949.848,1054.156,M,10
1031,2,응암1동,24596.981,507.863,M,10
1032,2,응암2동,17481.712,511.595,M,10
1033,2,응암3동,26069.023,424.628,M,10
1034,2,역촌동,43513.215,742.674,M,10
1035,2,신사1동,25175.635,414.734,M,10
1036,2,신사2동,16281.344,334.409,M,10
1037,2,증산동,13872.121,199.695,M,10
1038,2,수색동,16115.48,318.97,M,10
1039,2,진관동,56088.966,1725.591,M,10
1040,2,천연동,15272.343,288.812,M,10
1041,2,북아현동,44125.717,690.586,M,10
1042,2,충현동,28527.073,361.485,M,10
1043,2,신촌동,42776.303,186.774,M,10
1044,2,연희동,40880.689,573.001,M,10
1045,2,홍제1동,25763.471,431.107,M,10
1046,2,홍제3동,16569.316,206.665,M,10
1047,2,홍제2동,11187.723,159.311,M,10
1048,2,홍은1동,15448.407,286.148,M,10
1049,2,홍은2동,24406.536,410.691,M,10
1050,2,남가좌1동,8752.263,207.613,M,10
1051,2,남가좌2동,22777.239,430.829,M,10
1052,2,북가좌1동,15271.137,408.562,M,10
1053,2,북가좌2동,30029.696,496.722,M,10
1054,2,아현동,27027.282,383.621,M,10
1055,2,공덕동,37842.163,670.531,M,10
1056,2,도화동,14661.93,223.987,M,10
1057,2,용강동,24229.025,572.166,M,10
1058,2,대흥동,18290.212,205.769,M,10
1059,2,염리동,19292.784,468.451,M,10
1060,2,신수동,16983.41,304.745,M,10
1061,2,서강동,27399.482,412.846,M,10
1062,2,서교동,47708.934,181.298,M,10
1063,2,합정동,15285.477,101.078,M,10
1064,2,망원1동,21578.743,261.061,M,10
1065,2,망원2동,17084.407,273.625,M,10
1066,2,연남동,17053.633,161.277,M,10
1067,2,성산1동,20565.111,327.88,M,10
1068,2,성산2동,36185.751,654.641,M,10
1069,2,상암동,37462.411,1003.71,M,10
1070,2,목1동,29468.414,1398.195,M,10
1071,2,목2동,25927.891,522.044,M,10
1072,2,목3동,18695.73,343.739,M,10
1073,2,목4동,19801.5,566.446,M,10
1074,2,목5동,42519.663,2214.378,M,10
1075,2,신월1동,16109.208,288.925,M,10
1076,2,신월2동,12099.588,285.325,M,10
1077,2,신월3동,13102.833,212.746,M,10
1078,2,신월4동,13827.596,377.6,M,10
1079,2,신월5동,11213.718,246.911,M,10
1080,2,신월6동,3270.786,58.752,M,10
1081,2,신월7동,14991.303,306.117,M,10
1082,2,신정1동,14809.845,602.38,M,10
1083,2,신정2동,15758.79,686.518,M,10
1084,2,신정3동,44530.042,1095.238,M,10
1085,2,신정4동,37889.041,745.96,M,10
1086,2,신정6동,20176.044,767.766,M,10
1087,2,신정7동,22259.254,817.428,M,10
1088,2,염창동,32651.977,973.112,M,10
1089,2,등촌1동,23854.538,264.542,M,10
1090,2,등촌2동,18099.068,345.792,M,10
1091,2,등촌3동,37181.0,634.36,M,10
1092,2,화곡1동,49864.984,550.051,M,10
1093,2,화곡2동,14903.532,283.383,M,10
1094,2,화곡3동,19015.476,358.674,M,10
1095,2,화곡4동,17571.655,376.626,M,10
1096,2,화곡본동,32760.343,603.091,M,10
1097,2,화곡6동,22737.602,256.14,M,10
1098,2,화곡8동,40874.799,1067.692,M,10
1099,2,가양1동,31234.717,409.428,M,10
1100,2,가양2동,13393.362,120.837,M,10
1101,2,가양3동,12137.195,81.796,M,10
1102,2,발산1동,33676.248,903.217,M,10
1103,2,우장산동,30897.134,786.925,M,10
1104,2,공항동,32489.86,699.058,M,10
1105,2,방화1동,34992.887,808.936,M,10
1106,2,방화2동,23254.086,251.584,M,10
1107,2,방화3동,14881.8,260.897,M,10
1108,2,신도림동,31526.872,742.668,M,10
1109,2,구로1동,17918.597,435.514,M,10
1110,2,구로2동,31170.361,409.243,M,10
1111,2,구로3동,26796.644,280.972,M,10
1112,2,구로4동,18917.338,195.755,M,10
1113,2,구로5동,29583.706,365.45,M,10
1114,2,가리봉동,10217.194,38.588,M,10
1115,2,고척1동,23490.506,350.801,M,10
1116,2,고척2동,18821.502,423.804,M,10
1117,2,개봉1동,30031.736,475.839,M,10
1118,2,개봉2동,25752.311,348.538,M,10
1119,2,개봉3동,20208.772,373.097,M,10
1120,2,오류1동,20899.238,239.989,M,10
1121,2,오류2동,54112.29,1450.567,M,10
1122,2,수궁동,21479.563,394.052,M,10
1123,2,가산동,38878.368,197.813,M,10
1124,2,독산1동,41446.674,507.131,M,10
1125,2,독산2동,14653.82,211.881,M,10
1126,2,독산3동,16747.546,218.357,M,10
1127,2,독산4동,12907.129,147.43,M,10
1128,2,시흥1동,26506.84,440.147,M,10
1129,2,시흥2동,16440.488,408.462,M,10
1130,2,시흥3동,8769.832,154.767,M,10
1131,2,시흥4동,12026.726,262.924,M,10
